function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_omp,75,10000,1000,0,7.192387
decode_tensor_viterbi_omp,75,10000,1000,1,7.060079
decode_tensor_viterbi_omp,75,10000,1000,2,7.120904
decode_tensor_viterbi_omp,75,10000,1000,3,7.135004
decode_tensor_viterbi_omp,75,10000,1000,4,7.103812
decode_tensor_viterbi_omp,75,10000,1000,5,7.142776
decode_tensor_viterbi_omp,75,10000,1000,6,7.173885
decode_tensor_viterbi_omp,75,10000,1000,7,7.162631
decode_tensor_viterbi_omp,75,10000,1000,8,7.176285
decode_tensor_viterbi_omp,75,10000,1000,9,7.184628
