function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cpp,15,10000,1000,0,1.715203
decode_tensor_viterbi_cpp,15,10000,1000,1,1.716781
decode_tensor_viterbi_cpp,15,10000,1000,2,1.725820
decode_tensor_viterbi_cpp,15,10000,1000,3,1.714227
decode_tensor_viterbi_cpp,15,10000,1000,4,1.712195
decode_tensor_viterbi_cpp,15,10000,1000,5,1.720938
decode_tensor_viterbi_cpp,15,10000,1000,6,1.716201
decode_tensor_viterbi_cpp,15,10000,1000,7,1.722431
decode_tensor_viterbi_cpp,15,10000,1000,8,1.712893
decode_tensor_viterbi_cpp,15,10000,1000,9,1.727703
