function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cpp,75,10000,1000,0,69.541894
decode_tensor_viterbi_cpp,75,10000,1000,1,69.594695
decode_tensor_viterbi_cpp,75,10000,1000,2,69.570713
decode_tensor_viterbi_cpp,75,10000,1000,3,69.553458
decode_tensor_viterbi_cpp,75,10000,1000,4,69.565169
decode_tensor_viterbi_cpp,75,10000,1000,5,69.570235
decode_tensor_viterbi_cpp,75,10000,1000,6,69.566842
decode_tensor_viterbi_cpp,75,10000,1000,7,69.564333
decode_tensor_viterbi_cpp,75,10000,1000,8,69.559907
decode_tensor_viterbi_cpp,75,10000,1000,9,69.557315
decode_tensor_viterbi_omp,75,10000,1000,0,6.487884
decode_tensor_viterbi_omp,75,10000,1000,1,4.640865
decode_tensor_viterbi_omp,75,10000,1000,2,4.627628
decode_tensor_viterbi_omp,75,10000,1000,3,4.696475
decode_tensor_viterbi_omp,75,10000,1000,4,4.619959
decode_tensor_viterbi_omp,75,10000,1000,5,4.619663
decode_tensor_viterbi_omp,75,10000,1000,6,4.617720
decode_tensor_viterbi_omp,75,10000,1000,7,4.628886
decode_tensor_viterbi_omp,75,10000,1000,8,4.617456
decode_tensor_viterbi_omp,75,10000,1000,9,4.625108
HSMMLearn_CPP,75,10000,1000,0,612.795125
HSMMLearn_CPP,75,10000,1000,1,613.135339
HSMMLearn_CPP,75,10000,1000,2,613.073397
HSMMLearn_CPP,75,10000,1000,3,612.931862
HSMMLearn_CPP,75,10000,1000,4,613.050561
HSMMLearn_OMP,75,10000,1000,0,10.378702
HSMMLearn_OMP,75,10000,1000,1,10.818802
HSMMLearn_OMP,75,10000,1000,2,10.817417
HSMMLearn_OMP,75,10000,1000,3,10.824899
HSMMLearn_OMP,75,10000,1000,4,10.817628
