function,n_states,timesteps,max_duration,iteration,elapsed_s
HSMMLearn_CPP,25,1000,100,0,0.944501
HSMMLearn_CPP,25,1000,100,1,0.900873
HSMMLearn_CPP,25,1000,100,2,0.903130
HSMMLearn_CPP,25,1000,100,3,0.901148
HSMMLearn_CPP,25,1000,100,4,0.900634
