function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cpp,50,10000,100,0,2.947109
decode_tensor_viterbi_cpp,50,10000,100,1,2.934772
decode_tensor_viterbi_cpp,50,10000,100,2,2.936881
decode_tensor_viterbi_cpp,50,10000,100,3,2.937444
decode_tensor_viterbi_cpp,50,10000,100,4,2.935815
decode_tensor_viterbi_cpp,50,10000,100,5,2.936539
decode_tensor_viterbi_cpp,50,10000,100,6,2.936138
decode_tensor_viterbi_cpp,50,10000,100,7,2.937111
decode_tensor_viterbi_cpp,50,10000,100,8,2.937265
decode_tensor_viterbi_cpp,50,10000,100,9,2.935344
decode_tensor_viterbi_omp,50,10000,100,0,1.535940
decode_tensor_viterbi_omp,50,10000,100,1,0.620508
decode_tensor_viterbi_omp,50,10000,100,2,0.586759
decode_tensor_viterbi_omp,50,10000,100,3,0.586460
decode_tensor_viterbi_omp,50,10000,100,4,0.593452
decode_tensor_viterbi_omp,50,10000,100,5,0.591449
decode_tensor_viterbi_omp,50,10000,100,6,0.591724
decode_tensor_viterbi_omp,50,10000,100,7,0.595700
decode_tensor_viterbi_omp,50,10000,100,8,0.592945
decode_tensor_viterbi_omp,50,10000,100,9,0.601785
HSMMLearn_CPP,50,10000,100,0,33.757779
HSMMLearn_CPP,50,10000,100,1,33.677266
HSMMLearn_CPP,50,10000,100,2,33.667265
HSMMLearn_CPP,50,10000,100,3,33.679555
HSMMLearn_CPP,50,10000,100,4,33.662770
HSMMLearn_OMP,50,10000,100,0,0.799795
HSMMLearn_OMP,50,10000,100,1,0.796187
HSMMLearn_OMP,50,10000,100,2,0.808330
HSMMLearn_OMP,50,10000,100,3,0.812999
HSMMLearn_OMP,50,10000,100,4,0.814947
