function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cpp,50,10000,250,0,7.317605
decode_tensor_viterbi_cpp,50,10000,250,1,7.297690
decode_tensor_viterbi_cpp,50,10000,250,2,7.297149
decode_tensor_viterbi_cpp,50,10000,250,3,7.295359
decode_tensor_viterbi_cpp,50,10000,250,4,7.294670
decode_tensor_viterbi_cpp,50,10000,250,5,7.296546
decode_tensor_viterbi_cpp,50,10000,250,6,7.295607
decode_tensor_viterbi_cpp,50,10000,250,7,7.295392
decode_tensor_viterbi_cpp,50,10000,250,8,7.295596
decode_tensor_viterbi_cpp,50,10000,250,9,7.294702
decode_tensor_viterbi_omp,50,10000,250,0,4.980348
decode_tensor_viterbi_omp,50,10000,250,1,2.331827
decode_tensor_viterbi_omp,50,10000,250,2,1.853268
decode_tensor_viterbi_omp,50,10000,250,3,1.535581
decode_tensor_viterbi_omp,50,10000,250,4,1.545270
decode_tensor_viterbi_omp,50,10000,250,5,1.544233
decode_tensor_viterbi_omp,50,10000,250,6,1.539197
decode_tensor_viterbi_omp,50,10000,250,7,1.543777
decode_tensor_viterbi_omp,50,10000,250,8,1.543498
decode_tensor_viterbi_omp,50,10000,250,9,1.537631
HSMMLearn_CPP,50,10000,250,0,80.065079
HSMMLearn_CPP,50,10000,250,1,80.024308
HSMMLearn_CPP,50,10000,250,2,79.900491
HSMMLearn_CPP,50,10000,250,3,80.025244
HSMMLearn_CPP,50,10000,250,4,79.989834
HSMMLearn_OMP,50,10000,250,0,3.656257
HSMMLearn_OMP,50,10000,250,1,3.642323
HSMMLearn_OMP,50,10000,250,2,3.646918
HSMMLearn_OMP,50,10000,250,3,3.648649
HSMMLearn_OMP,50,10000,250,4,3.645522
