function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_omp,15,10000,500,0,11.625016
decode_tensor_viterbi_omp,15,10000,500,1,2.781683
decode_tensor_viterbi_omp,15,10000,500,2,1.180762
decode_tensor_viterbi_omp,15,10000,500,3,1.183004
decode_tensor_viterbi_omp,15,10000,500,4,1.183690
decode_tensor_viterbi_omp,15,10000,500,5,1.176032
decode_tensor_viterbi_omp,15,10000,500,6,1.183744
decode_tensor_viterbi_omp,15,10000,500,7,1.177796
decode_tensor_viterbi_omp,15,10000,500,8,1.201789
decode_tensor_viterbi_omp,15,10000,500,9,1.182260
