function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cpp,15,1000,100,0,0.031086
decode_tensor_viterbi_cpp,15,1000,100,1,0.026524
decode_tensor_viterbi_cpp,15,1000,100,2,0.026487
decode_tensor_viterbi_cpp,15,1000,100,3,0.026487
decode_tensor_viterbi_cpp,15,1000,100,4,0.026481
decode_tensor_viterbi_cpp,15,1000,100,5,0.026476
decode_tensor_viterbi_cpp,15,1000,100,6,0.026477
decode_tensor_viterbi_cpp,15,1000,100,7,0.026479
decode_tensor_viterbi_cpp,15,1000,100,8,0.026476
decode_tensor_viterbi_cpp,15,1000,100,9,0.026470
