function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cpp,75,10000,500,0,32.924643
decode_tensor_viterbi_cpp,75,10000,500,1,32.998122
decode_tensor_viterbi_cpp,75,10000,500,2,32.984275
decode_tensor_viterbi_cpp,75,10000,500,3,32.981049
decode_tensor_viterbi_cpp,75,10000,500,4,32.981368
decode_tensor_viterbi_cpp,75,10000,500,5,32.979328
decode_tensor_viterbi_cpp,75,10000,500,6,32.980755
decode_tensor_viterbi_cpp,75,10000,500,7,32.976243
decode_tensor_viterbi_cpp,75,10000,500,8,32.980083
decode_tensor_viterbi_cpp,75,10000,500,9,32.977390
decode_tensor_viterbi_omp,75,10000,500,0,11.904632
decode_tensor_viterbi_omp,75,10000,500,1,2.212264
decode_tensor_viterbi_omp,75,10000,500,2,2.172503
decode_tensor_viterbi_omp,75,10000,500,3,2.176202
decode_tensor_viterbi_omp,75,10000,500,4,2.172769
decode_tensor_viterbi_omp,75,10000,500,5,2.171043
decode_tensor_viterbi_omp,75,10000,500,6,2.175737
decode_tensor_viterbi_omp,75,10000,500,7,2.171273
decode_tensor_viterbi_omp,75,10000,500,8,2.175750
decode_tensor_viterbi_omp,75,10000,500,9,2.171295
HSMMLearn_CPP,75,10000,500,0,324.572305
HSMMLearn_CPP,75,10000,500,1,324.016333
HSMMLearn_CPP,75,10000,500,2,324.189716
HSMMLearn_CPP,75,10000,500,3,324.082673
HSMMLearn_CPP,75,10000,500,4,324.392308
HSMMLearn_OMP,75,10000,500,0,5.152980
HSMMLearn_OMP,75,10000,500,1,5.142758
HSMMLearn_OMP,75,10000,500,2,5.148440
HSMMLearn_OMP,75,10000,500,3,5.159822
HSMMLearn_OMP,75,10000,500,4,5.165907
