function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_omp,75,10000,100,0,1.942563
decode_tensor_viterbi_omp,75,10000,100,1,0.953727
decode_tensor_viterbi_omp,75,10000,100,2,0.950854
decode_tensor_viterbi_omp,75,10000,100,3,0.953402
decode_tensor_viterbi_omp,75,10000,100,4,0.951260
decode_tensor_viterbi_omp,75,10000,100,5,0.961435
decode_tensor_viterbi_omp,75,10000,100,6,0.953633
decode_tensor_viterbi_omp,75,10000,100,7,0.954573
decode_tensor_viterbi_omp,75,10000,100,8,0.952025
decode_tensor_viterbi_omp,75,10000,100,9,0.955656
