function,n_states,timesteps,max_duration,iteration,elapsed_s
HSMMLearn_OMP,50,1000,250,0,0.166764
HSMMLearn_OMP,50,1000,250,1,0.163621
HSMMLearn_OMP,50,1000,250,2,0.168451
HSMMLearn_OMP,50,1000,250,3,0.163207
HSMMLearn_OMP,50,1000,250,4,0.163100
