function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_omp,15,1000,250,0,1.982756
decode_tensor_viterbi_omp,15,1000,250,1,0.643621
decode_tensor_viterbi_omp,15,1000,250,2,0.547254
decode_tensor_viterbi_omp,15,1000,250,3,0.480795
decode_tensor_viterbi_omp,15,1000,250,4,0.136723
decode_tensor_viterbi_omp,15,1000,250,5,0.137165
decode_tensor_viterbi_omp,15,1000,250,6,0.135967
decode_tensor_viterbi_omp,15,1000,250,7,0.136835
decode_tensor_viterbi_omp,15,1000,250,8,0.136769
decode_tensor_viterbi_omp,15,1000,250,9,0.136932
