function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cuda,15,1000,500,0,0.762514
decode_tensor_viterbi_cuda,15,1000,500,1,0.009490
decode_tensor_viterbi_cuda,15,1000,500,2,0.009533
decode_tensor_viterbi_cuda,15,1000,500,3,0.009365
decode_tensor_viterbi_cuda,15,1000,500,4,0.009484
decode_tensor_viterbi_cuda,15,1000,500,5,0.009517
decode_tensor_viterbi_cuda,15,1000,500,6,0.009371
decode_tensor_viterbi_cuda,15,1000,500,7,0.009474
decode_tensor_viterbi_cuda,15,1000,500,8,0.009408
decode_tensor_viterbi_cuda,15,1000,500,9,0.009355
