function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cuda,75,1000,1000,0,0.874243
decode_tensor_viterbi_cuda,75,1000,1000,1,0.087974
decode_tensor_viterbi_cuda,75,1000,1000,2,0.087672
decode_tensor_viterbi_cuda,75,1000,1000,3,0.087729
decode_tensor_viterbi_cuda,75,1000,1000,4,0.087748
decode_tensor_viterbi_cuda,75,1000,1000,5,0.087743
decode_tensor_viterbi_cuda,75,1000,1000,6,0.087686
decode_tensor_viterbi_cuda,75,1000,1000,7,0.087725
decode_tensor_viterbi_cuda,75,1000,1000,8,0.087707
decode_tensor_viterbi_cuda,75,1000,1000,9,0.087640
