function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cuda,50,10000,1000,0,1.409528
decode_tensor_viterbi_cuda,50,10000,1000,1,0.629514
decode_tensor_viterbi_cuda,50,10000,1000,2,0.628975
decode_tensor_viterbi_cuda,50,10000,1000,3,0.629083
decode_tensor_viterbi_cuda,50,10000,1000,4,0.629138
decode_tensor_viterbi_cuda,50,10000,1000,5,0.631057
decode_tensor_viterbi_cuda,50,10000,1000,6,0.629641
decode_tensor_viterbi_cuda,50,10000,1000,7,0.628898
decode_tensor_viterbi_cuda,50,10000,1000,8,0.628813
decode_tensor_viterbi_cuda,50,10000,1000,9,0.628944
