function,n_states,timesteps,max_duration,iteration,elapsed_s
HSMMLearn_OMP,50,10000,100,0,2.572824
HSMMLearn_OMP,50,10000,100,1,2.455644
HSMMLearn_OMP,50,10000,100,2,2.515103
HSMMLearn_OMP,50,10000,100,3,2.548823
HSMMLearn_OMP,50,10000,100,4,2.539900
HSMMLearn_OMP,50,10000,100,5,2.494352
