function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_omp,15,100000,500,0,3.064110
decode_tensor_viterbi_omp,15,100000,500,1,3.032178
decode_tensor_viterbi_omp,15,100000,500,2,3.029866
decode_tensor_viterbi_omp,15,100000,500,3,3.036551
decode_tensor_viterbi_omp,15,100000,500,4,3.065356
decode_tensor_viterbi_omp,15,100000,500,5,3.025073
