function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_omp,25,1000,250,0,0.217310
decode_tensor_viterbi_omp,25,1000,250,1,0.211021
decode_tensor_viterbi_omp,25,1000,250,2,0.238064
decode_tensor_viterbi_omp,25,1000,250,3,0.233295
decode_tensor_viterbi_omp,25,1000,250,4,0.221916
decode_tensor_viterbi_omp,25,1000,250,5,0.218374
decode_tensor_viterbi_omp,25,1000,250,6,0.230741
decode_tensor_viterbi_omp,25,1000,250,7,0.239006
decode_tensor_viterbi_omp,25,1000,250,8,0.237843
decode_tensor_viterbi_omp,25,1000,250,9,0.241173
