function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_omp,10,10000,250,0,0.402364
decode_tensor_viterbi_omp,10,10000,250,1,0.396844
decode_tensor_viterbi_omp,10,10000,250,2,0.395103
decode_tensor_viterbi_omp,10,10000,250,3,0.397860
decode_tensor_viterbi_omp,10,10000,250,4,0.397191
decode_tensor_viterbi_omp,10,10000,250,5,0.396138
decode_tensor_viterbi_omp,10,10000,250,6,0.395716
decode_tensor_viterbi_omp,10,10000,250,7,0.395898
decode_tensor_viterbi_omp,10,10000,250,8,0.394388
decode_tensor_viterbi_omp,10,10000,250,9,0.396211
