function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_omp,25,1000,500,0,0.730590
decode_tensor_viterbi_omp,25,1000,500,1,0.711652
decode_tensor_viterbi_omp,25,1000,500,2,0.747726
decode_tensor_viterbi_omp,25,1000,500,3,0.750655
decode_tensor_viterbi_omp,25,1000,500,4,0.712991
decode_tensor_viterbi_omp,25,1000,500,5,0.745989
decode_tensor_viterbi_omp,25,1000,500,6,0.749722
decode_tensor_viterbi_omp,25,1000,500,7,0.753180
decode_tensor_viterbi_omp,25,1000,500,8,0.721627
decode_tensor_viterbi_omp,25,1000,500,9,0.743914
