function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_omp,25,10000,250,0,0.767173
decode_tensor_viterbi_omp,25,10000,250,1,0.838811
decode_tensor_viterbi_omp,25,10000,250,2,0.848013
decode_tensor_viterbi_omp,25,10000,250,3,0.769785
decode_tensor_viterbi_omp,25,10000,250,4,0.831246
decode_tensor_viterbi_omp,25,10000,250,5,0.835002
decode_tensor_viterbi_omp,25,10000,250,6,0.805234
decode_tensor_viterbi_omp,25,10000,250,7,0.852044
decode_tensor_viterbi_omp,25,10000,250,8,0.801388
decode_tensor_viterbi_omp,25,10000,250,9,0.820622
