function,n_states,timesteps,max_duration,iteration,elapsed_s
HSMMLearn_OMP,50,10000,100,0,0.781041
HSMMLearn_OMP,50,10000,100,1,0.956884
HSMMLearn_OMP,50,10000,100,2,0.955278
HSMMLearn_OMP,50,10000,100,3,0.843749
HSMMLearn_OMP,50,10000,100,4,0.832776
