function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cpp,75,10000,250,0,11.129713
decode_tensor_viterbi_cpp,75,10000,250,1,10.740745
decode_tensor_viterbi_cpp,75,10000,250,2,11.055800
decode_tensor_viterbi_cpp,75,10000,250,3,10.926771
decode_tensor_viterbi_cpp,75,10000,250,4,10.736898
decode_tensor_viterbi_cpp,75,10000,250,5,10.739352
decode_tensor_viterbi_cpp,75,10000,250,6,10.956519
decode_tensor_viterbi_cpp,75,10000,250,7,10.737285
decode_tensor_viterbi_cpp,75,10000,250,8,10.747679
decode_tensor_viterbi_cpp,75,10000,250,9,10.733031
