function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_omp,15,1000,250,0,0.200124
decode_tensor_viterbi_omp,15,1000,250,1,0.193995
decode_tensor_viterbi_omp,15,1000,250,2,0.203604
decode_tensor_viterbi_omp,15,1000,250,3,0.218827
decode_tensor_viterbi_omp,15,1000,250,4,0.208850
decode_tensor_viterbi_omp,15,1000,250,5,0.216978
decode_tensor_viterbi_omp,15,1000,250,6,0.217689
decode_tensor_viterbi_omp,15,1000,250,7,0.218164
decode_tensor_viterbi_omp,15,1000,250,8,0.217215
decode_tensor_viterbi_omp,15,1000,250,9,0.217332
