function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cpp,15,1000,500,0,0.068590
decode_tensor_viterbi_cpp,15,1000,500,1,0.068035
decode_tensor_viterbi_cpp,15,1000,500,2,0.068113
decode_tensor_viterbi_cpp,15,1000,500,3,0.068098
decode_tensor_viterbi_cpp,15,1000,500,4,0.067981
decode_tensor_viterbi_cpp,15,1000,500,5,0.067991
decode_tensor_viterbi_cpp,15,1000,500,6,0.067969
decode_tensor_viterbi_cpp,15,1000,500,7,0.068285
decode_tensor_viterbi_cpp,15,1000,500,8,0.067938
decode_tensor_viterbi_cpp,15,1000,500,9,0.067893
